,Q,m,${\beta}$,${\gamma_f}$,${R_c/H_{m0}}$,${s_p}$,${s_m}$,"${s_{-1,0}}$",${G_c/H_{m0}}$,${A_c/H_{m0}}$,${B_t/H_{m0}}$,${h/H_{m0}}$,${h_t/H_{m0}}$,${cot\alpha}$
8127,1.712397478951263e-05,1000.0,45.0,0.4,1.1283497884344147,0.0424324823820541,0.0527617779383986,0.0476211341798594,0.916784203102962,1.1283497884344147,0.916784203102962,3.2087447108603664,2.997179125528913,2.0
7242,0.0017360588187668,1000.0,0.0,0.4,1.1487650775416427,0.0230390342537123,0.034801949311185,0.0278772314469919,1.0338885697874785,0.6318207926479035,0.0,3.388856978747846,3.388856978747846,1.5
4601,5.789060127761885e-05,100.0,0.0,1.0,2.836879432624114,0.0251219477281944,0.0361756047286,0.0212811715629364,0.0,2.836879432624114,0.0,2.50354609929078,2.50354609929078,2.5
4362,0.0019418248333646,1000.0,50.0,1.0,1.1278195488721805,0.0231078768590769,0.0332753426770707,0.0279605309994831,0.0,1.1278195488721805,0.0,5.413533834586466,5.413533834586466,4.0
3812,2.23343369126616e-06,200.0,0.0,0.38,1.6745468873128448,0.0343405142041828,0.0494503404540232,0.0415520221870612,2.6595744680851063,1.6745468873128448,2.0685579196217496,2.6595744680851063,1.871552403467297,1.5
5128,0.0030664856863543,50.0,0.0,0.4,0.7848837209302326,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.1511627906976745,0.627906976744186,0.0,3.1395348837209305,3.1395348837209305,2.0
7580,0.0004186672646016,1000.0,10.0,0.4,0.8176614881439084,0.040894522142562,0.0529749027529752,0.047884640258499,1.0629599345870808,0.8176614881439084,1.0629599345870808,4.210956663941128,3.965658217497956,2.0
8097,7.292061406800883e-05,1000.0,45.0,0.4,0.9992313604919294,0.0231798964499156,0.033548702715744,0.0302393172581288,0.9992313604919294,0.9992313604919294,0.9992313604919294,3.727901614142967,3.497309761721753,2.0
1693,0.0001497018740911,52.0,0.0,0.4,1.243523316062176,0.0335324829609161,0.0482867754637192,0.0405743043827085,0.7772020725388601,1.0362694300518136,0.0,2.072538860103627,2.072538860103627,2.0
9381,0.0016538268708085,30.0,0.0,0.45,1.30718954248366,0.0276788271133798,0.0398575110432669,0.0334913808071896,0.6535947712418301,1.30718954248366,0.6601307189542485,2.6143790849673203,2.104575163398693,1.3333333333333333
6660,0.0075641950658259,1000.0,0.0,0.47,0.7348560079443892,0.0212297831104528,0.0341141798870363,0.0273730740268556,0.7776954390197562,0.7348560079443892,0.0,7.169811320754717,7.169811320754717,1.5
4599,0.0001610082348033,100.0,0.0,1.0,2.836879432624114,0.0251219477281944,0.0361756047286,0.0212811715629364,0.0,2.836879432624114,0.0,2.50354609929078,2.50354609929078,2.5
5268,0.0017916545583193,50.0,0.0,0.47,0.7848837209302326,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
7742,0.0001508995277182,1000.0,0.0,0.47,0.8472524812394094,0.0408612386489341,0.0512635450361831,0.0470960323468051,1.5734688937303316,0.8472524812394094,1.5734688937303316,6.5964657467925445,6.233357540547083,2.0
6475,0.0011173003119187,1000.0,0.0,0.45,0.8411214953271028,0.0529188154857898,0.066260198534432,0.0571566018072843,0.8406697651138341,0.8411214953271028,0.0,6.799065420560748,6.799065420560748,1.5
10159,0.0001697840847181,76.47551801799449,0.0,0.4,0.9031791907514451,0.0264983932001745,0.0485664380894734,0.0332817874162525,1.4450867052023122,0.9031791907514451,0.0,2.167630057803468,2.167630057803468,4.0
5220,4.13458744227547e-05,50.0,0.0,0.4,1.36046511627907,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,0.627906976744186,0.0,3.1395348837209305,3.1395348837209305,2.0
1495,0.0015286095954755,1000.0,0.0,0.7767441860465117,0.872093023255814,0.0374167282048973,0.0538800886150521,0.0452742411279257,4.651162790697675,0.2906976744186046,0.0,5.319767441860465,5.319767441860465,4.0
1922,0.0132740876227388,20.0,0.0,1.0,1.1577424023154848,0.0293575189362377,0.0422748272681823,0.034507284442411,0.0,1.1577424023154848,0.0,1.736613603473227,1.736613603473227,2.0
632,0.0001544964961112,51.18,0.0,0.47,0.4750593824228028,0.0257854071951632,0.037130986361035,0.0312003427061475,4.382422802850356,1.4014251781472684,1.4251781472684086,1.7339667458432302,0.665083135391924,2.0
7428,0.0006645647397998,1000.0,0.0,0.47,1.1299435028248588,0.0234227976042911,0.0353816486391714,0.0283415851011923,1.0169491525423728,0.6214689265536724,0.0,3.333333333333333,3.333333333333333,2.5
7954,6.876706487869523e-05,1000.0,25.0,0.4,1.0425020048115476,0.027410078052245,0.0379875522104428,0.0336334979403364,1.0425020048115476,1.0425020048115476,1.0425020048115476,3.8893344025661594,3.648757016840417,2.0
2345,2.9227877820408024e-05,1000.0,0.0,0.4,1.9444444444444444,0.0363867579224404,0.0512390239117601,0.0440279770861529,1.1333333333333333,1.9444444444444444,0.0,4.166666666666667,4.166666666666667,2.0
9401,0.0007277384957788,30.0,0.0,0.45,1.7177914110429449,0.0325831001592369,0.0496549399382693,0.0315177850562164,0.98159509202454,1.7177914110429449,1.1288343558282208,2.147239263803681,1.5337423312883436,1.3333333333333333
8244,8.140776862446421e-05,1000.0,45.0,0.47,1.0132501948558068,0.0301104628473247,0.0335084239802399,0.0302568075301944,1.0132501948558068,1.0132501948558068,1.0132501948558068,3.780202650038971,3.546375681995324,2.0
10273,0.0086827847658244,50.444232333115686,0.0,1.0,1.2028150991682658,0.0336846804753292,0.0470893301671469,0.0394787199093607,0.0,0.8445297504798461,0.0,2.687140115163148,2.687140115163148,2.72
1594,0.0030580711574268,52.0,0.0,1.0,1.6260162601626018,0.0213704425087704,0.0307734372126293,0.0258582354356121,0.0,1.6260162601626018,0.0,4.065040650406504,4.065040650406504,2.0
7770,3.64467175537769e-05,1000.0,10.0,0.47,1.137009664582149,0.0310464189237329,0.0345433863707527,0.0315125748505323,1.4781125639567936,1.137009664582149,1.4781125639567936,5.855599772598067,5.514496873223422,2.0
1950,0.0042310600905223,50.0,0.0,1.0,1.2376237623762376,0.0266244978612236,0.038339276920162,0.0302451793684466,0.0,1.2376237623762376,0.0,1.856435643564356,1.856435643564356,4.0
2390,0.0001478689730565,1000.0,0.0,0.55,2.5,0.010165435709007,0.0142328362796749,0.0123001772078985,1.4571428571428569,2.5,0.0,5.357142857142857,5.357142857142857,2.0
1819,0.0003217256189401,1000.0,0.0,0.46,1.741935483870968,0.0098468169836376,0.0141794164564382,0.0119146485502016,1.2258064516129032,1.5161290322580645,0.4838709677419355,2.129032258064516,1.6451612903225803,1.5
4564,3.141444759061786e-05,100.0,0.0,1.0,2.980769230769231,0.0239415414018742,0.0344758196186989,0.0106577169736461,0.0,2.980769230769231,0.0,1.807692307692308,1.807692307692308,4.0
7685,9.02576154060384e-05,1000.0,0.0,0.4,1.159678858162355,0.0395713878493514,0.0531745982625021,0.0483973850482728,1.159678858162355,1.159678858162355,1.159678858162355,4.326494201605709,4.058876003568242,2.0
657,0.0037804866826826,24.14,0.0,0.47,0.8230593607305937,0.0324569020980377,0.0467379390211744,0.0392728515386257,1.490867579908676,0.8230593607305937,0.8561643835616439,1.7910958904109588,1.134703196347032,2.0
4217,3.185933681222899e-05,1000.0,0.0,1.0,1.9834710743801651,0.0395403181972128,0.0569380582039864,0.0478437850186275,0.0,1.9834710743801651,0.0,5.950413223140496,5.950413223140496,4.0
1380,0.0023251281992972,1000.0,0.0,0.7,1.1904761904761905,0.0375966071537478,0.0541391143013969,0.0454918946560349,3.1746031746031744,0.7936507936507936,0.0,7.261904761904761,7.261904761904761,2.0
7839,6.40307689581734e-05,1000.0,0.0,0.47,1.5180265654648957,0.0187791013514304,0.0235525294570513,0.0210455509770902,1.233396584440228,1.5180265654648957,1.233396584440228,4.316888045540797,4.032258064516129,2.0
5835,5.124487576024062e-06,65.0,16.0,0.4,1.8432141448633887,0.0127792083535326,0.018402060029087,0.0154628421077744,2.0264964409656256,1.8432141448633887,0.0,1.7445713788493702,1.7445713788493702,4.0
2453,0.0094139081793846,1000.0,0.0,1.0,1.2987012987012987,0.007846806049574,0.0098817815407263,0.0094946353199845,0.0,1.2987012987012987,0.0,9.09090909090909,9.09090909090909,4.0
10497,1.04105507469296e-06,23.81346377601537,0.0,0.47,2.2711864406779663,0.0364642526226576,0.052508523776627,0.0441217456734157,1.355932203389831,2.7796610169491527,2.372881355932204,2.101694915254237,1.2372881355932206,1.4
3751,0.004360351776425,200.0,30.0,0.38,0.6728971962616823,0.0254652922421147,0.0371810950965598,0.0308130036129588,1.0336448598130843,0.7383177570093459,2.803738317757009,2.9065420560747666,1.6448598130841123,1.5
5833,6.116620348622295e-06,65.0,12.0,0.4,1.8681371815567092,0.0161581820191406,0.0232677821075625,0.0195514002431602,2.080299563137092,1.8681371815567092,0.0,1.8149987731388129,1.8149987731388129,4.0
5731,8.275618962404939e-05,1000.0,0.0,0.44,1.3235294117647058,0.0291043271241913,0.0340259143164032,0.0352162358202715,1.102941176470588,1.3235294117647058,0.0,2.941176470588235,2.941176470588235,1.5
2491,0.0191237744010429,1000.0,0.0,1.0,0.5780346820809249,0.051416777358016,0.0518396688798309,0.0558129500101906,0.0,0.5780346820809249,0.0,4.046242774566474,4.046242774566474,3.0
1018,0.0034756838197685,20.0,0.0,1.0,1.728110599078341,0.0347692532491279,0.0500677246787442,0.0420707964314448,0.0,1.728110599078341,0.0,2.304147465437788,2.304147465437788,2.0
7972,1.466585875551971e-06,1000.0,25.0,0.4,1.5488867376573088,0.0242432643190073,0.0353024044498099,0.0311667903021177,1.2584704743465631,1.5488867376573088,1.2584704743465631,4.404646660212972,4.114230396902227,2.0
1483,0.0011089851439407,1000.0,0.0,0.7755244755244756,0.8741258741258742,0.0385041165933835,0.0554459278944723,0.0465899810779941,1.3986013986013988,0.3496503496503497,0.0,3.1993006993007,3.1993006993007,4.0
1397,0.0062050359244302,1000.0,0.0,0.7755244755244756,0.8741258741258742,0.0388560183435521,0.0559526664147151,0.0470157821956981,1.3986013986013988,0.5244755244755246,0.0,3.1993006993007,3.1993006993007,2.0
7697,0.0001864892268893,1000.0,0.0,0.4,1.2104283054003726,0.0177428634442126,0.0221314830697873,0.0199691324971022,1.2104283054003726,1.2104283054003726,1.2104283054003726,4.515828677839851,4.236499068901304,2.0
5715,4.369486414537295e-05,23.0,0.0,0.47,1.2339331619537277,0.0275485933530517,0.0485997927988619,0.0333337979571926,3.406169665809768,0.7712082262210797,0.0,1.5424164524421593,1.5424164524421593,2.0
10189,0.0075001790900834,38.96550317209503,0.0,1.0,1.3298771554153048,0.0281049068169922,0.0426007626514727,0.0361398436620873,0.0,0.9354220669446632,0.0,2.952778090837372,2.952778090837372,2.7
7935,4.799215271508064e-06,1000.0,25.0,0.4,1.2315270935960592,0.0419832989608526,0.0562208418894735,0.0512870771239225,1.600985221674877,1.2315270935960592,1.600985221674877,6.342364532019705,5.972906403940887,2.0
2100,0.0219181096363455,50.0,0.0,1.0,0.5950609937518596,0.0209827971381089,0.0302152278788769,0.0253891845371118,0.0,0.5950609937518596,0.0,2.3802439750074385,2.3802439750074385,4.0
5275,9.647370698642764e-05,50.0,0.0,0.47,1.308139534883721,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,1.0988372093023258,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
2281,0.0010924304708022,1000.0,0.0,0.4,1.5909090909090908,0.0159742561141539,0.0238627776520077,0.0193288498981262,0.9272727272727272,1.5909090909090908,0.0,3.409090909090909,3.409090909090909,2.0
2398,1.5008924544662616e-05,1000.0,0.0,0.55,1.9444444444444444,0.0363867579224404,0.0512390239117601,0.0440279770861529,1.1333333333333333,1.9444444444444444,0.0,4.166666666666667,4.166666666666667,2.0
3672,1.0414256773490817e-05,500.0,0.0,0.4,1.82089552238806,0.0180759528092108,0.0260293720452636,0.0218719028991451,2.776119402985074,1.5223880597014925,1.7910447761194028,2.208955223880597,1.2537313432835822,2.0
2030,0.0134514806169377,50.0,0.0,1.0,1.2239902080783356,0.0045568866516703,0.0065619167784053,0.0055138328485211,0.0,1.2239902080783356,0.0,4.895960832313342,4.895960832313342,2.0
7310,3.840242432363561e-05,1000.0,0.0,0.4,1.9390581717451525,0.0191087682150262,0.0291902658000022,0.0231216095401817,1.6620498614958448,1.3157894736842106,0.0,3.5318559556786706,3.5318559556786706,1.5
1428,0.004927625478493,1000.0,0.0,0.8620437956204381,0.7299270072992701,0.0388617968966523,0.0559609875311793,0.0470227742449493,2.9197080291970803,0.1824817518248175,0.0,3.339416058394161,3.339416058394161,2.0
5748,0.0007511715673567,1000.0,0.0,0.47,0.8088235294117646,0.0450837641167601,0.0499921606117953,0.0545513545812797,1.102941176470588,0.8088235294117646,0.0,2.941176470588235,2.941176470588235,1.5
6551,0.0003973685091504,1000.0,0.0,0.4,0.9826230864708316,0.0354847596115862,0.0530884434133763,0.0436539935306585,0.9328535898596476,0.9826230864708316,0.0,7.069714522134878,7.069714522134878,2.0
5181,0.0002342932883956,50.0,0.0,0.47,1.705813953488372,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.1511627906976745,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
1758,1.0865059159506827e-05,52.0,0.0,0.4,1.1382113821138211,0.0213704425087704,0.0307734372126293,0.0258582354356121,1.2195121951219512,1.1382113821138211,0.0,4.065040650406504,4.065040650406504,2.0
10201,0.0066387401413419,36.17984693671651,0.0,1.0,1.526061257388501,0.0153721922112102,0.0281514812944419,0.0218641748562591,0.0,1.1499193981730251,0.0,2.5577646426652336,2.5577646426652336,2.7
8260,3.304911837048905e-06,1000.0,60.0,0.47,1.2264150943396228,0.0232996653852283,0.0344415359265966,0.0309532752169306,1.2264150943396228,1.2264150943396228,1.2264150943396228,4.575471698113208,4.29245283018868,2.0
4630,6.726213094939179e-05,250.0,0.0,1.0,2.898550724637681,0.0233882337782462,0.0336790566406745,0.0196660992007356,0.0,2.898550724637681,0.0,2.557971014492753,2.557971014492753,2.5
2413,3.461957870332264e-05,1000.0,0.0,0.6,2.5,0.010165435709007,0.0142328362796749,0.0123001772078985,1.4571428571428569,2.5,0.0,5.357142857142857,5.357142857142857,2.0
5269,0.0010543197977802,50.0,0.0,0.47,0.9418604651162792,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
7185,0.0006453909643377,1000.0,0.0,0.4,1.162790697674419,0.0234098290496854,0.037509740505825,0.0283258931501193,1.231190150478796,1.162790697674419,0.0,3.625170998632011,3.625170998632011,1.5
4345,0.0013739664274922,1000.0,0.0,1.0,1.3636363636363635,0.0369951994742019,0.0532730872428508,0.0447641913637843,0.0,1.3636363636363635,0.0,6.545454545454545,6.545454545454545,4.0
1973,0.0035549298867549,10.0,0.0,1.0,1.0482180293501049,0.0331263317451255,0.0477019177129807,0.0443448612714979,0.0,1.0482180293501049,0.0,1.572327044025157,1.572327044025157,4.0
10060,0.0002878725774486,30.786516853932586,0.0,0.4,1.0072522159548751,0.0174703228820954,0.0359468389087934,0.0211192836228924,1.6116035455278002,1.0072522159548751,0.0,2.4174053182917,2.4174053182917,4.0
1363,0.0145349187946239,1000.0,0.0,0.920253164556962,0.6329113924050633,0.0395111350181466,0.0568960344261312,0.0478084733719575,0.0,0.2109704641350211,0.0,3.860759493670886,3.860759493670886,2.0
7887,2.5152766439709606e-06,1000.0,25.0,0.47,1.5851725399341543,0.0274224019698406,0.031564451888434,0.0286934044285497,1.5851725399341543,1.5851725399341543,1.5851725399341543,5.913912937446653,5.548103889769541,2.0
2101,0.0267952724265309,50.0,0.0,1.0,0.6093845216331506,0.0203259211450235,0.0292693264488338,0.0245943645854784,0.0,0.6093845216331506,0.0,2.4375380865326024,2.4375380865326024,4.0
7750,1.2446020022206551e-05,1000.0,0.0,0.47,1.3115982761851228,0.0408912723704094,0.0497512256731442,0.0459185103839943,2.435825370058085,1.3115982761851228,2.435825370058085,10.211729436012742,9.64961588907626,2.0
1391,0.0016401943952401,1000.0,0.0,0.7,1.1235955056179774,0.0391726512156807,0.0564086177505803,0.0473989079709737,2.2471910112359548,0.5617977528089887,0.0,5.140449438202247,5.140449438202247,2.0
7871,0.0005668170897686,1000.0,25.0,0.47,0.8183306055646481,0.026860557642216,0.0376401673902277,0.0332606971340674,1.0638297872340423,0.8183306055646481,1.0638297872340423,4.214402618657938,3.968903436988543,2.0
7894,7.851891411036162e-05,1000.0,25.0,0.47,1.051779935275081,0.0391498532917867,0.0527542137067351,0.0479427648828411,1.051779935275081,1.051779935275081,1.051779935275081,3.923948220064725,3.6812297734627832,2.0
7976,1.4367127278064616e-06,1000.0,25.0,0.4,1.72804838535479,0.0293275478663959,0.0316885779491303,0.0290003253459207,1.404039313100767,1.72804838535479,1.404039313100767,4.914137595852684,4.59012852359866,2.0
1099,0.0001157089980476,20.0,0.0,1.0,1.2135922330097086,0.0360208640059824,0.0518700441686147,0.0435852454472387,0.0,1.2135922330097086,0.0,3.236245954692557,3.236245954692557,4.0
1422,0.0006563533889294,1000.0,0.0,0.7,1.4204545454545454,0.0371354655075619,0.0534750703308891,0.0449339132641499,4.545454545454546,0.8522727272727273,0.0,5.198863636363637,5.198863636363637,2.0
10183,0.012648747727706,58.32606067666516,0.0,1.0,1.7774439854800352,0.0078077042013368,0.0208384440956084,0.0128177652762576,0.0,1.7774439854800352,0.0,2.979096257353861,2.979096257353861,2.7
1439,0.0086463619768304,1000.0,0.0,0.8636363636363638,0.7272727272727273,0.0372482534927707,0.0536374850295898,0.0450703867262526,0.0,0.5454545454545455,0.0,3.327272727272728,3.327272727272728,4.0
4059,2.0722214412440716e-05,1000.0,0.0,1.0,3.1623931623931623,0.0114344898179548,0.016465665337855,0.0138357326797254,0.0,3.1623931623931623,0.0,5.128205128205128,5.128205128205128,3.0
4681,0.0011704774699771,100.0,0.0,1.0,2.266167314711004,0.0167972219829694,0.024187999655476,0.005377721722793,0.0,2.266167314711004,0.0,1.5982443166909188,1.5982443166909188,3.0
4851,0.0002957757888547,500.0,0.0,0.47,1.1859838274932617,0.026329193727511,0.041139365199236,0.0318583244102884,1.0781671159029649,1.4285714285714286,1.0781671159029649,4.070080862533692,2.7223719676549862,1.5
9377,0.0002449501871476,30.0,0.0,0.45,1.6129032258064515,0.0237465280000011,0.0341950003200016,0.0287332988800014,0.8064516129032259,1.6129032258064515,0.8145161290322581,3.2258064516129035,2.596774193548387,1.3333333333333333
1757,0.000199188873298,52.0,0.0,0.4,0.8917197452229301,0.0356280415344491,0.0513043798096067,0.0431099302566834,0.9554140127388536,0.8917197452229301,0.0,3.1847133757961785,3.1847133757961785,2.0
2080,0.0015087604840795,50.0,0.0,1.0,1.6400164001640016,0.0133525807376243,0.0192277162621791,0.0161566226925255,0.0,1.6400164001640016,0.0,2.4600246002460024,2.4600246002460024,4.0
1098,0.000754056146992,20.0,0.0,1.0,1.2224938875305622,0.0337148243077448,0.0485493470031526,0.0407949374123713,0.0,1.2224938875305622,0.0,3.259983700081499,3.259983700081499,4.0
10082,2.633515594421143e-06,42.38482676124153,0.0,0.4,1.292466765140325,0.0223685634110464,0.050922357552387,0.0302562854694947,1.4771048744460855,1.292466765140325,0.0,1.8463810930576072,1.8463810930576072,4.0
